County;Site;parnr;Lupin;Species;Swedish.name.x;Occ;Veghgt.avg;Litt.avg;Time.of.immigration;Index.of.invasive.concern;Biodiversity.relevance;Nectar.production;Heat.requirement;Cold.requirement;Temp..optimum;Continentality;Light;Moisture;Soil.reaction..pH.;Nitrogen..N.;Phosphorus..P.;Salinity;Grazing.mowing;Soil.disturbance;Longevity;Pollinator.dependence;Phenology;Extreme.phenology;Seed.dormancy;Seed.bank;Seed.disperser;Nitrogen.fixation;Photosynthetic.pathway;Mycorrhiza;Carnivory;Parasitism;X1.Siliceous.rock;X2.Ultrabasic.rock;X3.Calcareous.rock;X4.Dry.heath;X5..Dry.meadow;X6.Steppic.meadow;X7.Sand.steppe;Swedish.name.y;Family;Dataset;Distribution.in.all.counties;Missing.county;Status;Medelhöjd..cm.;Träd;Management.dependent
Uppsala;Brobacke;1;No;Lathyrus pratensis;Gulvial;1;4,375;0;0;0;5;5;3;2;8;5;6;5;5;5;3;2;3;2;4;2a;9;2;3;2;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Gulvial;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Brobacke;1;No;Linaria vulgaris;Gulsporre;3;4,375;0;0;0;4;6;5;3;8;6;6;3;5;5;4;2;3;5;4;2a;7;2;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Gulsporre;Plantaginaceae;Uppland;yes;;LC;45;0;0
Uppsala;Brobacke;1;No;Noccaea caerulescens;Backskärvfrö;1;4,375;0;3;11,6;1;3;3;7;12;7;5;2;4;3;4;1;3;4;3;1;3;6;;NA;Passive;0;C3;None;0;0;0;2;0;0;2;1;0;Backskärvfrö;Brassicaceae;Uppland;yes;;LC;22,5;0;2
Uppsala;Brobacke;1;No;Pilosella cymosa;Kvastfibbla;6;4,375;0;0;0;3;3;5;3;8;8;7;2;6;5;2;1;4;6;4;0d;7;2;2;2;AirP;0;C3;AM;0;0;0;3;0;0;3;0;0;Kvastfibbla;Asteraceae;Uppland;yes;;LC;60;0;0
Uppsala;Brobacke;1;No;Pinus sylvestris;Tall;1;4,375;0;0;0;6;1;5;4;9;6;5;4;5;2;1;2;3;1;4;0b;7;2;2;2;AirW;0;C3;EM;0;0;1;0;1;0;0;0;0;Tall;Pinaceae;Uppland;yes;;LC;2100;1;NA
Uppsala;Brobacke;1;No;Plantago major;Groblad;3;4,375;0;0;0;6;1;5;1;6;5;5;4;5;5;4;3;7;6;4;0b;10;3;;4;Adh;0;C3;AM;0;0;0;0;0;0;0;0;0;Groblad;Plantaginaceae;Uppland;yes;;LC;30;0;1
Uppsala;Brobacke;1;No;Primula veris;Gullviva;7;4,375;0;0;0;4;4;8;3;6;4;5;4;7;4;2;1;5;5;4;2ab;5;4;4;3;Passive;0;C3;AM;0;0;0;0;0;0;2;3;0;Gullviva;Primulaceae;Uppland;yes;;LC;20;0;2
Uppsala;Brobacke;1;No;Ranunculus acris subsp. acris;Smörblomma;1;4,375;0;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Brobacke;1;No;Ranunculus repens;Revsmörblomma;1;4,375;0;0;0;4;3;3;2;8;5;4;7;5;7;4;2;5;4;4;1;7;2;;4;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Revsmörblomma;Ranunculaceae;Uppland;yes;;LC;30;0;0
Uppsala;Brobacke;1;No;Rumex acetosa;Ängssyra;6;4,375;0;0;0;6;1;2;3;9;5;6;5;5;6;4;2;5;4;4;0b;7;2;;3;Passive;0;C3;None;0;0;0;0;0;1;1;0;0;Ängssyra;Polygonaceae;Uppland;yes;;LC;60;0;1
Uppsala;Brobacke;1;No;Rumex acetosella;Bergsyra;5;4,375;0;0;0;6;1;3;2;8;5;6;2;3;2;4;2;5;4;4;0b;7;2;2;4;Passive;0;C3;None;0;0;2;1;0;2;0;0;0;Bergsyra;Polygonaceae;Uppland;yes;;LC;25;0;2
Uppsala;Brobacke;1;No;Sagina revelierei;Sylnarv;2;4,375;0;0;0;1;1;10;3;5;1;6;5;3;2;5;2;5;7;4;0c;8;1;2;NA;Passive;0;C3;None;0;0;6;0;0;0;0;0;0;Sylnarv;Caryophyllaceae;Uppland;no;Örebro, Värmland;NT;6;0;1
Uppsala;Brobacke;1;No;Salix caprea;Sälg;2;4,375;0;0;0;8;7;6;3;7;5;5;5;4;6;4;1;2;5;4;2;3;6;;1;AirP;0;C3;AM/EM;0;0;0;0;0;0;0;0;0;Sälg;Salicaceae;Uppland;yes;;LC;900;1;NA
Uppsala;Brobacke;1;No;Scorzoneroides autumnalis;Höstfibbla;6;4,375;0;0;0;4;5;2;4;10;5;6;5;6;5;3;2;7;5;4;1;11;4;;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Höstfibbla;Asteraceae;Uppland;yes;;LC;25;0;1
Uppsala;Brobacke;1;No;Taraxacum;Maskros;2;4,375;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Brobacke;1;No;Trifolium hybridum;Alsikeklöver;9;4,375;0;1;7;5;4;6;3;7;6;6;4;6;4;4;1;3;7;4;2a;8;1;2;4;Passive;1;C3;AM;0;0;0;0;0;0;0;0;0;Alsikeklöver;Fabaceae;Uppland;yes;;LC;35;0;1
Uppsala;Brobacke;1;No;Tripleurospermum inodorum;Baldersbrå;4;4,375;0;1;4;4;4;6;4;8;5;6;5;7;8;5;3;3;9;1;2;7;2;2;4;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Baldersbrå;Asteraceae;Uppland;yes;;LC;50;0;0
Uppsala;Brobacke;1;No;Tussilago farfara;Hästhov;1;4,375;0;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Hästhov;Asteraceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Brobacke;1;No;Tussilago farfara;Hästhov;1;4,375;0;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Tussilago;Asteraceae;Värmland;yes;;LC;12,5;0;0
Uppsala;Brobacke;1;No;Vicia cracca;Kråkvicker;4;4,375;0;0;0;5;4;4;3;8;5;5;5;6;3;3;2;4;3;4;2a;8;1;3;2;Expl;1;C3;AM;0;0;0;0;0;0;1;1;0;Kråkvicker;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Brobacke;1;Yes;Achillea millefolium;Röllika;1;45;0,2;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Brobacke;1;Yes;Achillea ptarmica;Nysört;8;45;0,2;0;0;5;6;4;3;8;4;5;6;4;4;3;1;4;2;4;2;9;2;2;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Nysört;Asteraceae;Uppland;yes;;LC;40;0;1
Uppsala;Brobacke;1;Yes;Anthriscus sylvestris;Hundkäx;5;45;0,2;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Brobacke;1;Yes;Campanula patula;Ängsklocka;2;45;0,2;2;10,4;3;4;5;8;11;8;6;3;4;4;3;1;1;4;2;1a;8;1;;4;Passive;0;C3;AM;0;0;0;0;0;0;2;0;0;Ängsklocka;Campanulaceae;Uppland;yes;;LC;45;0;1
Uppsala;Brobacke;1;Yes;Cerastium fontanum;Hönsarv;4;45;0,2;0;0;4;3;3;2;8;5;5;6;6;5;3;2;6;6;3;0c;6;3;;4;Passive;0;C3;None;0;0;1;1;1;0;0;0;0;Hönsarv;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Brobacke;1;Yes;Equisetum arvense;Åkerfräken;15;45;0,2;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Brobacke;1;Yes;Hypericum maculatum;Fyrkantig johannesört;1;45;0,2;0;0;3;2;5;4;9;5;5;3;3;5;3;1;4;5;4;1;10;3;;3;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Fyrkantig johannesört;Hypericaceae;Uppland;yes;;LC;55;0;1
Uppsala;Brobacke;1;Yes;Lathyrus pratensis;Gulvial;2;45;0,2;0;0;5;5;3;2;8;5;6;5;5;5;3;2;3;2;4;2a;9;2;3;2;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Gulvial;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Brobacke;1;Yes;Lupinus polyphyllus;Blomsterlupin;16;45;0,2;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Brobacke;1;Yes;Myosotis arvensis;Åkerförgätmigej;1;45;0,2;0;0;3;4;3;3;9;4;5;5;6;6;3;1;3;8;1;0c;6;3;;3;Adh;0;C3;AM;0;0;0;2;0;0;0;0;0;Åkerförgätmigej;Boraginaceae;Uppland;yes;;LC;25;0;1
Uppsala;Brobacke;1;Yes;Pilosella cymosa;Kvastfibbla;1;45;0,2;0;0;3;3;5;3;8;8;7;2;6;5;2;1;4;6;4;0d;7;2;2;2;AirP;0;C3;AM;0;0;0;3;0;0;3;0;0;Kvastfibbla;Asteraceae;Uppland;yes;;LC;60;0;0
Uppsala;Brobacke;1;Yes;Ranunculus repens;Revsmörblomma;8;45;0,2;0;0;4;3;3;2;8;5;4;7;5;7;4;2;5;4;4;1;7;2;;4;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Revsmörblomma;Ranunculaceae;Uppland;yes;;LC;30;0;0
Uppsala;Brobacke;1;Yes;Rumex acetosella;Bergsyra;2;45;0,2;0;0;6;1;3;2;8;5;6;2;3;2;4;2;5;4;4;0b;7;2;2;4;Passive;0;C3;None;0;0;2;1;0;2;0;0;0;Bergsyra;Polygonaceae;Uppland;yes;;LC;25;0;2
Uppsala;Brobacke;1;Yes;Scorzoneroides autumnalis;Höstfibbla;3;45;0,2;0;0;4;5;2;4;10;5;6;5;6;5;3;2;7;5;4;1;11;4;;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Höstfibbla;Asteraceae;Uppland;yes;;LC;25;0;1
Uppsala;Brobacke;1;Yes;Taraxacum;Maskros;5;45;0,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Brobacke;1;Yes;Trifolium medium;Skogsklöver;1;45;0,2;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Brobacke;1;Yes;Viola canina;Ängsviol;1;45;0,2;0;0;3;3;3;3;9;4;5;4;3;2;4;2;5;3;4;1a;6;3;;3;Expl;0;C3;AM;0;0;1;1;0;2;3;0;0;Ängsviol;Violaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Brobacke;2;No;Achillea millefolium;Röllika;13;27,5;0;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Brobacke;2;No;Achillea ptarmica;Nysört;5;27,5;0;0;0;5;6;4;3;8;4;5;6;4;4;3;1;4;2;4;2;9;2;2;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Nysört;Asteraceae;Uppland;yes;;LC;40;0;1
Uppsala;Brobacke;2;No;Alchemilla vulgaris;Daggkåpa;3;27,5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Daggkåpa;Rosaceae;Uppland;yes;;;25;0;1
Uppsala;Brobacke;2;No;Cirsium heterophyllum;Brudborste;1;27,5;0;0;0;4;7;3;7;12;5;5;5;5;7;5;2;5;2;4;1;9;2;;1;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Brudborste;Asteraceae;Uppland;yes;;LC;90;0;0
Uppsala;Brobacke;2;No;Equisetum arvense;Åkerfräken;15;27,5;0;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Brobacke;2;No;Filipendula ulmaria;Älggräs;6;27,5;0;0;0;4;3;3;4;10;5;5;8;5;8;5;2;3;2;4;1;9;2;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Älggräs;Rosaceae;Värmland;yes;;LC;100;0;0
Uppsala;Brobacke;2;No;Filipendula ulmaria;Älggräs;6;27,5;0;0;0;4;3;3;4;10;5;5;8;5;8;5;2;3;2;4;1;9;2;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Älgört;Rosaceae;Uppland;yes;;LC;100;0;0
Uppsala;Brobacke;2;No;Gallium mollugo;Stormåra;14;27,5;0;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Brobacke;2;No;Geranium sylvaticum;Midsommarblomster;2;27,5;0;0;0;4;3;3;7;12;5;4;5;5;5;5;1;4;2;4;2;7;2;;2;Expl;0;C3;AM;0;0;0;0;0;0;0;0;0;Skogsnäva;Geraniaceae;Värmland;yes;;LC;47,5;0;0
Uppsala;Brobacke;2;No;Geranium sylvaticum;Midsommarblomster;2;27,5;0;0;0;4;3;3;7;12;5;4;5;5;5;5;1;4;2;4;2;7;2;;2;Expl;0;C3;AM;0;0;0;0;0;0;0;0;0;Midsommarblomster;Geraniaceae;Uppland;yes;;LC;47,5;0;0
Uppsala;Brobacke;2;No;Hypericum maculatum;Fyrkantig johannesört;1;27,5;0;0;0;3;2;5;4;9;5;5;3;3;5;3;1;4;5;4;1;10;3;;3;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Fyrkantig johannesört;Hypericaceae;Uppland;yes;;LC;55;0;1
Uppsala;Brobacke;2;No;Lathyrus pratensis;Gulvial;7;27,5;0;0;0;5;5;3;2;8;5;6;5;5;5;3;2;3;2;4;2a;9;2;3;2;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Gulvial;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Brobacke;2;No;Pilosella cymosa;Kvastfibbla;3;27,5;0;0;0;3;3;5;3;8;8;7;2;6;5;2;1;4;6;4;0d;7;2;2;2;AirP;0;C3;AM;0;0;0;3;0;0;3;0;0;Kvastfibbla;Asteraceae;Uppland;yes;;LC;60;0;0
Uppsala;Brobacke;2;No;Ranunculus acris subsp. acris;Smörblomma;1;27,5;0;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Brobacke;2;No;Rumex acetosa;Ängssyra;1;27,5;0;0;0;6;1;2;3;9;5;6;5;5;6;4;2;5;4;4;0b;7;2;;3;Passive;0;C3;None;0;0;0;0;0;1;1;0;0;Ängssyra;Polygonaceae;Uppland;yes;;LC;60;0;1
Uppsala;Brobacke;2;No;Taraxacum;Maskros;1;27,5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Brobacke;2;No;Tragopogon pratensis;Ängshaverrot;1;27,5;0;0;0;3;4;10;4;6;6;7;2;7;6;4;1;1;7;2;1;7;2;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;2;0;Ängshaverrot;Asteraceae;Uppland;yes;;LC;55;0;1
Uppsala;Brobacke;2;No;Trifolium medium;Skogsklöver;3;27,5;0;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Brobacke;2;No;Veronica chamaedrys;Teveronika;9;27,5;0;0;0;4;3;5;3;8;4;4;4;5;5;4;1;5;2;4;1;6;3;;3;Myr;0;C3;AM;0;0;0;0;0;0;2;0;0;Teveronika;Plantaginaceae;Uppland;yes;;LC;20;0;1
Uppsala;Brobacke;2;Yes;Achillea millefolium;Röllika;11;57,5;0,2;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Brobacke;2;Yes;Equisetum arvense;Åkerfräken;2;57,5;0,2;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Brobacke;2;Yes;Filipendula ulmaria;Älggräs;5;57,5;0,2;0;0;4;3;3;4;10;5;5;8;5;8;5;2;3;2;4;1;9;2;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Älggräs;Rosaceae;Värmland;yes;;LC;100;0;0
Uppsala;Brobacke;2;Yes;Filipendula ulmaria;Älggräs;5;57,5;0,2;0;0;4;3;3;4;10;5;5;8;5;8;5;2;3;2;4;1;9;2;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Älgört;Rosaceae;Uppland;yes;;LC;100;0;0
Uppsala;Brobacke;2;Yes;Gallium mollugo;Stormåra;3;57,5;0,2;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Brobacke;2;Yes;Geranium sylvaticum;Midsommarblomster;4;57,5;0,2;0;0;4;3;3;7;12;5;4;5;5;5;5;1;4;2;4;2;7;2;;2;Expl;0;C3;AM;0;0;0;0;0;0;0;0;0;Skogsnäva;Geraniaceae;Värmland;yes;;LC;47,5;0;0
Uppsala;Brobacke;2;Yes;Geranium sylvaticum;Midsommarblomster;4;57,5;0,2;0;0;4;3;3;7;12;5;4;5;5;5;5;1;4;2;4;2;7;2;;2;Expl;0;C3;AM;0;0;0;0;0;0;0;0;0;Midsommarblomster;Geraniaceae;Uppland;yes;;LC;47,5;0;0
Uppsala;Brobacke;2;Yes;Hypericum maculatum;Fyrkantig johannesört;2;57,5;0,2;0;0;3;2;5;4;9;5;5;3;3;5;3;1;4;5;4;1;10;3;;3;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Fyrkantig johannesört;Hypericaceae;Uppland;yes;;LC;55;0;1
Uppsala;Brobacke;2;Yes;Lathyrus pratensis;Gulvial;3;57,5;0,2;0;0;5;5;3;2;8;5;6;5;5;5;3;2;3;2;4;2a;9;2;3;2;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Gulvial;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Brobacke;2;Yes;Lupinus polyphyllus;Blomsterlupin;16;57,5;0,2;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Brobacke;2;Yes;Taraxacum;Maskros;7;57,5;0,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Brunkullsvägen;1;No;Achillea millefolium;Röllika;16;10,625;1,4;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Brunkullsvägen;1;No;Aethusa cynapium;Vildpersilja;2;10,625;1,4;0;0;2;4;10;4;6;5;5;3;7;8;5;2;3;8;2;0c;9;2;4;3;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vildpersilja;Apiaceae;Uppland;yes;;LC;102,5;0;1
Uppsala;Brunkullsvägen;1;No;Anthriscus sylvestris;Hundkäx;1;10,625;1,4;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Brunkullsvägen;1;No;Equisetum arvense;Åkerfräken;16;10,625;1,4;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Brunkullsvägen;1;No;Fragaria vesca;Smultron;2;10,625;1,4;0;0;5;3;4;2;7;4;4;4;5;4;3;2;5;4;4;1;6;3;;4;Bird;0;C3;AM;0;0;0;1;1;1;1;0;0;Smultron;Rosaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Brunkullsvägen;1;No;Gallium mollugo;Stormåra;16;10,625;1,4;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Brunkullsvägen;1;No;Hieracium umbellatum;Flockfibbla;11;10,625;1,4;0;0;4;5;5;3;8;5;6;3;4;4;3;2;3;5;4;1;10;3;;2;AirP;0;C3;AM;0;0;1;1;0;1;1;0;0;Flockfibbla;Asteraceae;Uppland;yes;;LC;52,5;0;0
Uppsala;Brunkullsvägen;1;No;Leucanthemum vulgare;Prästkrage;2;10,625;1,4;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Brunkullsvägen;1;No;Lotus corniculatus;Käringtand;16;10,625;1,4;0;0;5;3;3;2;8;3;6;3;5;3;2;2;6;3;4;2a;7;2;3;4;Expl;1;C3;AM;0;0;0;1;1;1;2;1;0;Käringtand;Fabaceae;Uppland;yes;;LC;40;0;2
Uppsala;Brunkullsvägen;1;No;Lupinus polyphyllus;Blomsterlupin;1;10,625;1,4;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Brunkullsvägen;1;No;Myosotis arvensis;Åkerförgätmigej;2;10,625;1,4;0;0;3;4;3;3;9;4;5;5;6;6;3;1;3;8;1;0c;6;3;;3;Adh;0;C3;AM;0;0;0;2;0;0;0;0;0;Åkerförgätmigej;Boraginaceae;Uppland;yes;;LC;25;0;1
Uppsala;Brunkullsvägen;1;No;Pilosella officinarum;Vanlig gråfibbla;1;10,625;1,4;0;0;4;3;5;3;8;5;7;1;3;3;3;1;7;2;4;0d;7;2;;2;AirP;0;C3;AM;0;0;1;1;0;3;2;1;0;Gråfibbla;Asteraceae;Uppland;yes;;LC;12,5;0;2
Uppsala;Brunkullsvägen;1;No;Rumex acetosella;Bergsyra;2;10,625;1,4;0;0;6;1;3;2;8;5;6;2;3;2;4;2;5;4;4;0b;7;2;2;4;Passive;0;C3;None;0;0;2;1;0;2;0;0;0;Bergsyra;Polygonaceae;Uppland;yes;;LC;25;0;2
Uppsala;Brunkullsvägen;1;No;Trifolium hybridum;Alsikeklöver;2;10,625;1,4;1;7;5;4;6;3;7;6;6;4;6;4;4;1;3;7;4;2a;8;1;2;4;Passive;1;C3;AM;0;0;0;0;0;0;0;0;0;Alsikeklöver;Fabaceae;Uppland;yes;;LC;35;0;1
Uppsala;Brunkullsvägen;1;No;Veronica officinalis;Ärenpris;7;10,625;1,4;0;0;3;4;5;3;8;4;5;3;5;5;3;2;5;4;4;1;8;1;;4;Passive;0;C3;AM;0;0;1;1;0;2;1;0;0;Ärenpris;Plantaginaceae;Uppland;yes;;LC;20;0;0
Uppsala;Brunkullsvägen;1;No;Vicia cracca;Kråkvicker;8;10,625;1,4;0;0;5;4;4;3;8;5;5;5;6;3;3;2;4;3;4;2a;8;1;3;2;Expl;1;C3;AM;0;0;0;0;0;0;1;1;0;Kråkvicker;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Brunkullsvägen;1;Yes;Achillea millefolium;Röllika;16;30;1;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Brunkullsvägen;1;Yes;Aethusa cynapium;Vildpersilja;4;30;1;0;0;2;4;10;4;6;5;5;3;7;8;5;2;3;8;2;0c;9;2;4;3;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vildpersilja;Apiaceae;Uppland;yes;;LC;102,5;0;1
Uppsala;Brunkullsvägen;1;Yes;Anthriscus sylvestris;Hundkäx;2;30;1;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Brunkullsvägen;1;Yes;Betula pendula;Vårtbjörk;1;30;1;0;0;8;1;6;4;8;7;5;4;4;4;3;2;3;5;4;0b;5;4;2;4;AirW;0;C3;EM;0;0;1;1;0;1;1;0;0;Vårtbjörk;Betulaceae;Uppland;yes;;LC;1650;1;NA
Uppsala;Brunkullsvägen;1;Yes;Campanula persicifolia;Stor blåklocka;1;30;1;0;0;3;5;9;3;6;6;5;3;6;5;3;1;3;3;4;2a;8;1;2;3;Passive;0;C3;AM;0;0;0;1;1;0;1;1;0;Storblåklocka;Campanulaceae;Uppland;yes;;LC;65;0;1
Uppsala;Brunkullsvägen;1;Yes;Equisetum arvense;Åkerfräken;4;30;1;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
